matchID,matchNo,match,currentInning,inningID,over,runningOver,runs,batsmanRuns,batsmanBall,bowlerRuns,shortText,batsmanPlayerID,batsmanName,bowlerPlayerID,bowlerName,isBoundary,isWide,isNoBall,isLegBye,isBye,isWicket,isBowlerWicket,wicketText,wktBatsmanName,wktBowlerName,wktBatsmanRuns,wktbatsmanBalls,commentary,lower_comment,review_outcome
1415743,43rd Match,India vs Afghanistan,India,1,15.3,16,1,1,1,1,"Noor Ahmad to Suryakumar,  1 run",446507,Suryakumar Yadav,1182529,Noor Ahmad,False,False,False,False,False,False,,,,,,,"SKY takes the risk, doesn't middle it but ball lands in the outfield. Deep cover, running to the left, takes it on the bounce. Was a length ball that he turned to a full one by dancing down, the bat-face opened on impact which meant he didn't middle it. Not too far though","sky takes the risk, doesn't middle it but ball lands in the outfield. deep cover, running to the left, takes it on the bounce. was a length ball that he turned to a full one by dancing down, the bat-face opened on impact which meant he didn't middle it. not too far though",Unclear
1415743,43rd Match,India vs Afghanistan,India,1,17.5,18,0,0,1,0,"Naveen-ul-Haq to Hardik, no run",625371,Hardik Pandya,793447,Naveen-ul-Haq,False,False,False,False,False,False,,,,,,,"Down leg? No, Paul Reiffel gives it. Pandya reviews. Was a 133ks full ball that Pandya tried to clobber across the line again. Front foot made a bit of way, back foot right in front of leg peg. Ball beat the inside edge and hit him around the shin. Hawk-Eye projects that Naveen's angle is too sharp and it'd go down leg.","down leg? no, paul reiffel gives it. pandya reviews. was a 133ks full ball that pandya tried to clobber across the line again. front foot made a bit of way, back foot right in front of leg peg. ball beat the inside edge and hit him around the shin. hawk-eye projects that naveen's angle is too sharp and it'd go down leg.",Unclear
1415743,43rd Match,India vs Afghanistan,Afghanistan,2,8.1,9,2,1,1,2,"Kuldeep to Azmatullah, (no ball) 1 run",819429,Azmatullah Omarzai,559235,Kuldeep Yadav,False,False,True,False,False,False,,,,,,,"Full on fourth, worked to long-on. Umpire checking about the no-ball. Kuldeep's stride is over the crease, no-ball it will be to start Kuldeep's spell","full on fourth, worked to long-on. umpire checking about the no-ball. kuldeep's stride is over the crease, no-ball it will be to start kuldeep's spell",Unclear
1415743,43rd Match,India vs Afghanistan,Afghanistan,2,14.2,15,1,0,1,0,"Hardik to M Nabi, 1 leg bye",25913,Mohammad Nabi,625371,Hardik Pandya,False,False,False,True,False,False,,,,,,,"has it come off the helmet? Pant runs back to take the catch. Pandya enquires but umpire Rod Tucker signals leg byes. Nabi looks to pull this 129kph bumper, but was way too early into the pull. The ball lobbed off the back part of the helmet as they took a leg bye.","has it come off the helmet? pant runs back to take the catch. pandya enquires but umpire rod tucker signals leg byes. nabi looks to pull this 129kph bumper, but was way too early into the pull. the ball lobbed off the back part of the helmet as they took a leg bye.",Unclear
1415743,43rd Match,India vs Afghanistan,Afghanistan,2,14.4,15,1,0,1,0,"Hardik to Zadran, 1 leg bye",524049,Najibullah Zadran,625371,Hardik Pandya,False,False,False,True,False,False,,,,,,,"LBW call from India. Not given, Pant not confident but Rohit goes for it. Did it land outside leg? Seam-up ball was full and beat the flick, hit low on the front leg. It is indeed pitching outside leg. India's fielders are back in position as the call is made","lbw call from india. not given, pant not confident but rohit goes for it. did it land outside leg? seam-up ball was full and beat the flick, hit low on the front leg. it is indeed pitching outside leg. india's fielders are back in position as the call is made",Unclear
1415744,44th Match,Bangladesh vs Australia,Bangladesh,1,8.4,9,0,0,1,0,"Zampa to Rishad Hossain, no run",1139523,Rishad Hossain,379504,Adam Zampa,False,False,False,False,False,False,,,,,,,"big sweep first ball, taken on the back leg, appeal for lbw but missing leg","big sweep first ball, taken on the back leg, appeal for lbw but missing leg",Unclear
1415744,44th Match,Bangladesh vs Australia,Bangladesh,1,11.6,12,0,0,1,0,"Maxwell to Shanto, no run",629058,Najmul Hossain Shanto,325026,Glenn Maxwell,False,False,False,False,False,False,,,,,,,full ball around off. Najmul attempts a reverse sweep but misses. Hits him on the pad and squirts away. They appeal for LBW but not given out. Was impact on pad outside off stump?,full ball around off. najmul attempts a reverse sweep but misses. hits him on the pad and squirts away. they appeal for lbw but not given out. was impact on pad outside off stump?,Unclear
1415744,44th Match,Bangladesh vs Australia,Bangladesh,1,12.6,13,0,0,1,0,"Zampa to Shanto, OUT",629058,Najmul Hossain Shanto,379504,Adam Zampa,False,False,False,False,False,True,1.0,Najmul Hossain Shanto lbw b Zampa 41 (36b 5x4 1x6 57m) SR: 113.88,Najmul Hossain Shanto,b Zampa,41.0,36.0,"plumb! Shanto's fifty against Australia will have to wait. Full ball on leg and middle. Sliding across a bit. Shanto gets low to sweep but misses. Hits him on the knee roll and given swiftly out. Shanto does not bother reviewing, but you wonder if he should've atleast considered one? Bounce could've been a factor as well as whether it was hitting off stump. Replay confirms that's crashing into off. Good review saved.","plumb! shanto's fifty against australia will have to wait. full ball on leg and middle. sliding across a bit. shanto gets low to sweep but misses. hits him on the knee roll and given swiftly out. shanto does not bother reviewing, but you wonder if he should've atleast considered one? bounce could've been a factor as well as whether it was hitting off stump. replay confirms that's crashing into off. good review saved.",Unclear
1415744,44th Match,Bangladesh vs Australia,Bangladesh,1,18.3,19,0,0,1,0,"Hazlewood to Taskin, no run",538506,Taskin Ahmed,288284,Josh Hazlewood,False,False,False,False,False,False,,,,,,,"caught? Or just fell in front of Wade? Or maybe there was no edge at all! Let's see what happened here. Back of a length slower ball on middle. Taskin tries to pull, but it hits his shoulder, and pops up for Wade who dives forward to grab. They don't review, and save it","caught? or just fell in front of wade? or maybe there was no edge at all! let's see what happened here. back of a length slower ball on middle. taskin tries to pull, but it hits his shoulder, and pops up for wade who dives forward to grab. they don't review, and save it",Unclear
1415744,44th Match,Bangladesh vs Australia,Australia,2,8.5,9,0,0,1,0,"Rishad Hossain to Marsh, OUT",272450,Mitchell Marsh,1139523,Rishad Hossain,False,False,False,False,False,True,1.0,Mitchell Marsh lbw b Rishad Hossain 1 (6b 0x4 0x6 8m) SR: 16.66,Mitchell Marsh,b Rishad Hossain,1.0,6.0,"appeal for lbw and given right away by Illingworth! Full ball on the stumps, but perhaps sliding down leg with Marsh missing the sweep? Marsh reviews. Replays show Marsh is struck on the knee-roll after the ball pitched on middle and slid towards leg. Ball-tracking confirms it is clipping the outer half of leg stump, so Marsh will have to keep walking, albeit on an ""umpire's call.""","appeal for lbw and given right away by illingworth! full ball on the stumps, but perhaps sliding down leg with marsh missing the sweep? marsh reviews. replays show marsh is struck on the knee-roll after the ball pitched on middle and slid towards leg. ball-tracking confirms it is clipping the outer half of leg stump, so marsh will have to keep walking, albeit on an ""umpire's call.""",Umpire Call
1415745,45th Match,South Africa vs England,South Africa,1,8.2,9,0,0,1,0,"Rashid to de Kock, no run",379143,Quinton de Kock,244497,Adil Rashid,False,False,False,False,False,False,,,,,,,"googly, slog-swept... straight to deep backward square leg! De Kock had been the aggressor for SA but this time he sends the big hit straight to the man back. Although he wants this checked - Wood had to stretch forward at the last moment as the ball dipped on him, and the third umpire is going to have a look. And Joel Wilson reckons it burst through his fingers to touch the ground, rather than Wood having them firmly under the ball! England are very unhappy about this, but the decision is not out!","googly, slog-swept... straight to deep backward square leg! de kock had been the aggressor for sa but this time he sends the big hit straight to the man back. although he wants this checked - wood had to stretch forward at the last moment as the ball dipped on him, and the third umpire is going to have a look. and joel wilson reckons it burst through his fingers to touch the ground, rather than wood having them firmly under the ball! england are very unhappy about this, but the decision is not out!",Unclear
1415745,45th Match,South Africa vs England,South Africa,1,12.3,13,1,0,1,0,"Sam Curran to Klaasen, 1 leg bye",436757,Heinrich Klaasen,662973,Sam Curran,False,False,False,True,False,False,,,,,,,"131kph/81mph and hit on the pads coming across his stumps. Curran thinks this is out, and Buttler assents to a review. Klaasen was rapped on the knee roll looking to whip leg side. Was he in line with off stump? He was, but the bounce means it comes back as umpire's call on hitting the top of the wicket! Close but no cigar for England","131kph/81mph and hit on the pads coming across his stumps. curran thinks this is out, and buttler assents to a review. klaasen was rapped on the knee roll looking to whip leg side. was he in line with off stump? he was, but the bounce means it comes back as umpire's call on hitting the top of the wicket! close but no cigar for england",Umpire Call
1415745,45th Match,South Africa vs England,South Africa,1,16.2,17,1,0,0,1,"Topley to Stubbs, 1 wide",595978,Tristan Stubbs,461632,Reece Topley,False,True,False,False,False,False,,,,,,,"slanted across the right-hander, but too close to the tramlines for the umpire","slanted across the right-hander, but too close to the tramlines for the umpire",Unclear
1415745,45th Match,South Africa vs England,England,2,5.5,6,0,0,1,0,"Baartman to Bairstow, no run",297433,Jonny Bairstow,535353,Ottneil Baartman,False,False,False,False,False,False,,,,,,,"Muted appeal as Bairstow is almost undone by a yorker that scuttles between bat and off stump. Was there a noise there? Nope, umpires unmoved and South Africa aren't fussed about a review","muted appeal as bairstow is almost undone by a yorker that scuttles between bat and off stump. was there a noise there? nope, umpires unmoved and south africa aren't fussed about a review",Unclear
1415745,45th Match,South Africa vs England,England,2,11.5,12,1,1,1,1,"Nortje to Livingstone,  1 run",403902,Liam Livingstone,481979,Anrich Nortje,False,False,False,False,False,False,,,,,,,Yorked punched out to Rabada at mid on... who nails the nonstriker's stumps with a direct hit! TV umpire checking... but Livingstone's dive has saved him comfortably. Play on,yorked punched out to rabada at mid on... who nails the nonstriker's stumps with a direct hit! tv umpire checking... but livingstone's dive has saved him comfortably. play on,Unclear
1415746,46th Match,United States of America vs West Indies,United States of America,1,6.3,7,0,0,1,0,"Motie to Kumar, OUT",348129,Nitish Kumar,670045,Gudakesh Motie,False,False,False,False,False,True,1.0,Nitish Kumar lbw b Motie 20 (19b 2x4 0x6 23m) SR: 105.26,Nitish Kumar,b Motie,20.0,19.0,"big shout and given! This looked very out on first viewing, but Kumar has reviewed pretty quickly.  This was looped up on off stump, and Kumar went for a reverse sweep, but the ball dipped beneath the shot and hit Kumar low on the front pad. Kumar did feel the ball on his glove, but that was AFTER it hit his pad. And the projection shows three reds, the ball hitting him in front of off, and crashing into off. Much needed breakthrough for West Indies.","big shout and given! this looked very out on first viewing, but kumar has reviewed pretty quickly.  this was looped up on off stump, and kumar went for a reverse sweep, but the ball dipped beneath the shot and hit kumar low on the front pad. kumar did feel the ball on his glove, but that was after it hit his pad. and the projection shows three reds, the ball hitting him in front of off, and crashing into off. much needed breakthrough for west indies.",Unclear
1415746,46th Match,United States of America vs West Indies,United States of America,1,13.2,14,0,0,1,0,"Chase to Anderson, OUT",277662,Corey Anderson,391832,Roston Chase,False,False,False,False,False,True,1.0,Corey Anderson lbw b Chase 7 (15b 0x4 0x6 23m) SR: 46.66,Corey Anderson,b Chase,7.0,15.0,"Anderson goes! Chase nails him in front with a quick delivery, This was headed to middle and leg I think. Anderson was rooted to the crease trying to work this to leg, and is struck on the back pad in front of the stumps. The umpire didn't take long to decide.","anderson goes! chase nails him in front with a quick delivery, this was headed to middle and leg i think. anderson was rooted to the crease trying to work this to leg, and is struck on the back pad in front of the stumps. the umpire didn't take long to decide.",Unclear
1415746,46th Match,United States of America vs West Indies,United States of America,1,18.2,19,0,0,1,0,"Alzarri Joseph to Ali Khan, no run",927119,Ali Khan,670031,Alzarri Joseph,False,False,False,False,False,False,,,,,,,"back of a length ball wide of, batter throws his bat at it and misses. There's an appeal though, and a review. But it's not out. There was no nick","back of a length ball wide of, batter throws his bat at it and misses. there's an appeal though, and a review. but it's not out. there was no nick",Unclear
1415747,47th Match,India vs Bangladesh,India,1,7.1,8,6,6,1,6,"Rishad Hossain to Kohli,  SIX runs",253802,Virat Kohli,1139523,Rishad Hossain,True,False,False,False,False,False,,,,,,,"in the slot outside off, and Kohli puts it away. Frees his arms and clatters it straight back, up and over the umpire's head","in the slot outside off, and kohli puts it away. frees his arms and clatters it straight back, up and over the umpire's head",Unclear
1415747,47th Match,India vs Bangladesh,Bangladesh,2,9.4,10,0,0,1,0,"Kuldeep to Tanzid Hasan, OUT",990023,Tanzid Hasan,559235,Kuldeep Yadav,False,False,False,False,False,True,1.0,Tanzid Hasan lbw b Kuldeep Yadav 29 (31b 4x4 0x6 41m) SR: 93.54,Tanzid Hasan,b Kuldeep Yadav,29.0,31.0,"foxed by the googly, given out on the field but Tanzid reviews. My first impression: may have missed leg, but how wrong I was. He shapes to cut but the ball spins back in alarmingly to catch him by surprise, leaves him no time to have a second line of defence as this thuds into the pad. Ball tracking comes back to show three reds,  the on-field decision of out stays.","foxed by the googly, given out on the field but tanzid reviews. my first impression: may have missed leg, but how wrong i was. he shapes to cut but the ball spins back in alarmingly to catch him by surprise, leaves him no time to have a second line of defence as this thuds into the pad. ball tracking comes back to show three reds,  the on-field decision of out stays.",Unclear
1415747,47th Match,India vs Bangladesh,Bangladesh,2,11.1,12,0,0,1,0,"Kuldeep to Towhid Hridoy, OUT",990031,Towhid Hridoy,559235,Kuldeep Yadav,False,False,False,False,False,True,1.0,Towhid Hridoy lbw b Kuldeep Yadav 4 (6b 0x4 0x6 6m) SR: 66.66,Towhid Hridoy,b Kuldeep Yadav,4.0,6.0,"big appeal, and Michael Gough raises that finger once again. Hridoy reviews, but this one looks pretty out to me... Dangled up, straightening along a stump-to-stump line, and the dip beats his attempt to slog-sweep, the ball missing the inside edge of his diagonal bat to smack his back thigh. Pitching on middle and off, impact in front of middle and off, and hitting middle and off, halfway up. Bangladesh lose possibly their most dangerous player in this sort of situation","big appeal, and michael gough raises that finger once again. hridoy reviews, but this one looks pretty out to me... dangled up, straightening along a stump-to-stump line, and the dip beats his attempt to slog-sweep, the ball missing the inside edge of his diagonal bat to smack his back thigh. pitching on middle and off, impact in front of middle and off, and hitting middle and off, halfway up. bangladesh lose possibly their most dangerous player in this sort of situation",Unclear
1415747,47th Match,India vs Bangladesh,Bangladesh,2,19.4,20,0,0,1,0,"Arshdeep Singh to Mahmudullah, no run",56025,Mahmudullah,1125976,Arshdeep Singh,False,False,False,False,False,False,,,,,,,"oooh, nearly bowls him around his legs! Steps a long way across his stumps and misses the flick off the full ball pitching outside leg. Doesn't miss leg stump by much at all. Mahmudullah wants a wide, but the umpire points out that it would have been perfectly okay if he'd not moved across","oooh, nearly bowls him around his legs! steps a long way across his stumps and misses the flick off the full ball pitching outside leg. doesn't miss leg stump by much at all. mahmudullah wants a wide, but the umpire points out that it would have been perfectly okay if he'd not moved across",Unclear
1415748,48th Match,Afghanistan vs Australia,Afghanistan,1,12.2,13,0,0,1,0,"Zampa to Gurbaz, no run",974087,Rahmanullah Gurbaz,379504,Adam Zampa,False,False,False,False,False,False,,,,,,,"full ball around leg. Gurbaz tries to nudge it, but misses. LBW appeal turned down. But Australia review. Did the ball turn enough from leg stump to stay on the stumps? Australia desperate for a wicket, but there's a spike off the bat. No LBW. Camera pans to the Afghan camp where there's a few claps and smiles.","full ball around leg. gurbaz tries to nudge it, but misses. lbw appeal turned down. but australia review. did the ball turn enough from leg stump to stay on the stumps? australia desperate for a wicket, but there's a spike off the bat. no lbw. camera pans to the afghan camp where there's a few claps and smiles.",Unclear
1415748,48th Match,Afghanistan vs Australia,Afghanistan,1,17.5,18,0,0,1,0,"Cummins to Rashid Khan, no run",793463,Rashid Khan,489889,Pat Cummins,False,False,False,False,False,False,,,,,,,"short ball on middle and leg. Rashid backs away, trying to make room for a cut over backward point. But he misses and looks at the square-leg umpire asking for a potential wide","short ball on middle and leg. rashid backs away, trying to make room for a cut over backward point. but he misses and looks at the square-leg umpire asking for a potential wide",Unclear
1415748,48th Match,Afghanistan vs Australia,Australia,2,8.1,9,0,0,1,0,"Noor Ahmad to Stoinis, no run",325012,Marcus Stoinis,1182529,Noor Ahmad,False,False,False,False,False,False,,,,,,,"tossed up, and huge appeal for leg before. Stoinis is struck on the pad as he misses the sweep. At the final second Rashid takes the review. This looked like it was pitching outside leg stump on first glance, and it indeed ball tracking confirms that this is the case. Review lost","tossed up, and huge appeal for leg before. stoinis is struck on the pad as he misses the sweep. at the final second rashid takes the review. this looked like it was pitching outside leg stump on first glance, and it indeed ball tracking confirms that this is the case. review lost",Unclear
1415748,48th Match,Afghanistan vs Australia,Australia,2,12.2,13,0,0,1,0,"Gulbadin to David, OUT",892749,Tim David,352048,Gulbadin Naib,False,False,False,False,False,True,1.0,Tim David lbw b Gulbadin Naib 2 (4b 0x4 0x6 9m) SR: 50,Tim David,b Gulbadin Naib,2.0,4.0,"trapped him in front? Umpire Ahsan Raza raises his finger late. David reviews after a chat. This was a back of a length ball on off that jagged into his pads while also staying low. David missed his flick, and he was hit on the knee-roll. No bat involved... and it's clipping the outside of leg stump! The decision says and Australia are 85/5","trapped him in front? umpire ahsan raza raises his finger late. david reviews after a chat. this was a back of a length ball on off that jagged into his pads while also staying low. david missed his flick, and he was hit on the knee-roll. no bat involved... and it's clipping the outside of leg stump! the decision says and australia are 85/5",Unclear
1415748,48th Match,Afghanistan vs Australia,Australia,2,15.1,16,0,0,1,0,"Rashid Khan to Wade, OUT",230193,Matthew Wade,793463,Rashid Khan,False,False,False,False,False,True,1.0,Matthew Wade c Karim Janat b Rashid Khan 5 (7b 0x4 0x6 16m) SR: 71.42,Matthew Wade,Rashid Khan,5.0,7.0,"my oh my! Low, sliding catch from short fine leg but the umpire agrees its a clean catch! Rashid starts his last over by bowling a full ball  outside leg stump. The legbreak takes it further away from him, and the sweep is gloved to short fine leg.","my oh my! low, sliding catch from short fine leg but the umpire agrees its a clean catch! rashid starts his last over by bowling a full ball  outside leg stump. the legbreak takes it further away from him, and the sweep is gloved to short fine leg.",Unclear
1415748,48th Match,Afghanistan vs Australia,Australia,2,16.1,17,0,0,1,0,"Gulbadin to Cummins, no run",489889,Pat Cummins,352048,Gulbadin Naib,False,False,False,False,False,False,,,,,,,"overpitched ball, wider outside off stump, but inside the tram-lines. Cummins misses the guide to the off side. Soft caught-behind appeal not given out. Afghanistan consider reviewing, and guess what.. they do! However, there's no bat involved. Afghanistan lose their review","overpitched ball, wider outside off stump, but inside the tram-lines. cummins misses the guide to the off side. soft caught-behind appeal not given out. afghanistan consider reviewing, and guess what.. they do! however, there's no bat involved. afghanistan lose their review",Unclear
1415749,49th Match,United States of America vs England,United States of America,1,5.5,6,4,4,1,4,"Sam Curran to Aaron Jones, FOUR runs",957645,Aaron Jones,662973,Sam Curran,True,False,False,False,False,False,,,,,,,"deliberate steer through deep third, opening the face on impact to pick off another boundary through deep third","deliberate steer through deep third, opening the face on impact to pick off another boundary through deep third",Unclear
1415749,49th Match,United States of America vs England,United States of America,1,14.1,15,1,0,0,1,"Rashid to Anderson, 1 wide",277662,Corey Anderson,244497,Adil Rashid,False,True,False,False,False,False,,,,,,,slightly wide down leg and the umpire calls it,slightly wide down leg and the umpire calls it,Unclear
1415749,49th Match,United States of America vs England,United States of America,1,18.4,19,0,0,1,0,"Jordan to Kenjige, OUT",1041679,Nosthush Kenjige,288992,Chris Jordan,False,False,False,False,False,True,1.0,Nosthush Kenjige lbw b Jordan 0 (1b 0x4 0x6 1m) SR: 0,Nosthush Kenjige,b Jordan,0.0,1.0,"plumb in front! No doubt about that, even though Kenjige reviews. Trapped in front of middle, and he's hit half way up the shin. This will be out as soon as we're finished with the Hawkeye motions. And it is. Jordan on a hat-trick, and England one wicket away from bowling the USA out","plumb in front! no doubt about that, even though kenjige reviews. trapped in front of middle, and he's hit half way up the shin. this will be out as soon as we're finished with the hawkeye motions. and it is. jordan on a hat-trick, and england one wicket away from bowling the usa out",Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,0.3,1,1,0,0,1,"Jansen to Hope, 1 wide",581379,Shai Hope,696401,Marco Jansen,False,True,False,False,False,False,,,,,,,back of a length delivery that slides down leg. Some early exercise for umpire Rod Tucker,back of a length delivery that slides down leg. some early exercise for umpire rod tucker,Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,5.5,6,0,0,1,0,"Markram to Mayers, no run",348056,Kyle Mayers,600498,Aiden Markram,False,False,False,False,False,False,,,,,,,"huge appeal, and given straightaway! Reviewed even quicker! Full on middle and leg. Mayers has an almighty hack across the line and seems to miss it, getting pinned on the back leg. The quickness of the review, though, suggests he might have gotten a scratch to it. Seems to be a clear enough deflection and UltraEdge confirms it. Mayers survives!","huge appeal, and given straightaway! reviewed even quicker! full on middle and leg. mayers has an almighty hack across the line and seems to miss it, getting pinned on the back leg. the quickness of the review, though, suggests he might have gotten a scratch to it. seems to be a clear enough deflection and ultraedge confirms it. mayers survives!",Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,8.6,9,0,0,1,0,"Nortje to Mayers, no run",348056,Kyle Mayers,481979,Anrich Nortje,False,False,False,False,False,False,,,,,,,"the short ball finally comes and it hurtles through on middle and leg. Mayers has a big swish at it but only connect with fresh air. Seemed a little high but the square leg umpire is happy with the height. Mayers, understandably, isn't","the short ball finally comes and it hurtles through on middle and leg. mayers has a big swish at it but only connect with fresh air. seemed a little high but the square leg umpire is happy with the height. mayers, understandably, isn't",Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,10.6,11,1,0,0,1,"Nortje to Chase, 1 wide",391832,Roston Chase,481979,Anrich Nortje,False,True,False,False,False,False,,,,,,,sprayed down leg. Chase fails to get bat on it and the umpire has no qualms in calling it a wide,sprayed down leg. chase fails to get bat on it and the umpire has no qualms in calling it a wide,Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,12.4,13,0,0,1,0,"Maharaj to Powell, OUT",820351,Rovman Powell,267724,Keshav Maharaj,False,False,False,False,False,True,1.0,Rovman Powell st †de Kock b Maharaj 1 (2b 0x4 0x6 2m) SR: 50,Rovman Powell,Maharaj,1.0,2.0,"does him all ends up! Floated up devilishly on a full length just outside off. Drifts into Powell and drops on him late before snaking away past the outside edge. Powell over-balances, trying to prod at it and that is all de Kock needs to whip off the bails. Easy decision for the umpire, and another significant blow for the West Indies!","does him all ends up! floated up devilishly on a full length just outside off. drifts into powell and drops on him late before snaking away past the outside edge. powell over-balances, trying to prod at it and that is all de kock needs to whip off the bails. easy decision for the umpire, and another significant blow for the west indies!",Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,13.5,14,0,0,1,0,"Shamsi to Rutherford, OUT",914541,Sherfane Rutherford,379145,Tabraiz Shamsi,False,False,False,False,False,True,1.0,Sherfane Rutherford c Markram b Shamsi 0 (4b 0x4 0x6 5m) SR: 0,Sherfane Rutherford,Shamsi,0.0,4.0,"edged and taken brilliantly by Markram at slip! Given a bit of air on a length outside off. Rutherford nibbles at it without any real footwork and gets an outside edge, unsurprisingly. Flies towards Markram, who swoops down low and gobbles it up. The third umpire has a look at it and concludes the fingers are under the ball. Sharp catch by the South African skipper, and West Indies slide further into trouble!","edged and taken brilliantly by markram at slip! given a bit of air on a length outside off. rutherford nibbles at it without any real footwork and gets an outside edge, unsurprisingly. flies towards markram, who swoops down low and gobbles it up. the third umpire has a look at it and concludes the fingers are under the ball. sharp catch by the south african skipper, and west indies slide further into trouble!",Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,16.5,17,0,0,1,0,"Nortje to Hosein, no run",530812,Akeal Hosein,481979,Anrich Nortje,False,False,False,False,False,False,,,,,,,"back of a length just outside off. Zips off the surface and whistles past the bat as Hosein looks to defend. Replays, though, indicate that the ball grazed the bottom-edge on the way. South Africa did not review and that goes down as a missed opportunity!","back of a length just outside off. zips off the surface and whistles past the bat as hosein looks to defend. replays, though, indicate that the ball grazed the bottom-edge on the way. south africa did not review and that goes down as a missed opportunity!",Unclear
1415750,50th Match,West Indies vs South Africa,West Indies,1,18.5,19,1,0,0,1,"Nortje to Motie, 1 wide",670045,Gudakesh Motie,481979,Anrich Nortje,False,True,False,False,False,False,,,,,,,banged into the track outside off. Motie gets under it and the umpires reckon it is too high to be deemed a legal delivery,banged into the track outside off. motie gets under it and the umpires reckon it is too high to be deemed a legal delivery,Unclear
1415750,50th Match,West Indies vs South Africa,South Africa,2,1.1,2,0,0,1,0,"Russell to Hendricks, OUT",269280,Reeza Hendricks,276298,Andre Russell,False,False,False,False,False,True,1.0,Reeza Hendricks c †Pooran b Russell 0 (1b 0x4 0x6 5m) SR: 0,Reeza Hendricks,Russell,0.0,1.0,"big appeal, but umpire Alex Wharf is unmoved! Back of a length delivery that slides down leg. Hendricks tries to glance it fine and there is a noise as the ball passes him. Pooran thinks it is off the bat, and the West Indies go upstairs. Did it brush the thigh pad or was it off the bat? Clear spike when the ball is next to the bat, and Hendricks has been strangled down leg!","big appeal, but umpire alex wharf is unmoved! back of a length delivery that slides down leg. hendricks tries to glance it fine and there is a noise as the ball passes him. pooran thinks it is off the bat, and the west indies go upstairs. did it brush the thigh pad or was it off the bat? clear spike when the ball is next to the bat, and hendricks has been strangled down leg!",Unclear
1415751,51st Match,Australia vs India,India,1,18.4,19,0,0,1,0,"Stoinis to Dube, OUT",714451,Shivam Dube,325012,Marcus Stoinis,False,False,False,False,False,True,1.0,Shivam Dube c Warner b Stoinis 28 (22b 2x4 1x6 33m) SR: 127.27,Shivam Dube,Stoinis,28.0,22.0,"flipped off the pads, straight to the sweeper! Full, straight with a wobbly seam and although Dube gets a clean connection, it holds up nicely for Warner to take charging in off the rope. Didn't quite fire today but still had more impact the Dion Dublin's Dube (IYKYK)","flipped off the pads, straight to the sweeper! full, straight with a wobbly seam and although dube gets a clean connection, it holds up nicely for warner to take charging in off the rope. didn't quite fire today but still had more impact the dion dublin's dube (iykyk)",Unclear
1415751,51st Match,Australia vs India,Australia,2,6.3,7,0,0,1,0,"Kuldeep to Marsh, no run",272450,Mitchell Marsh,559235,Kuldeep Yadav,False,False,False,False,False,False,,,,,,,"looks to sweep one that's too full and quick for it. Straight on the pad on the full, from where it bounces into his helmet. Impact outside leg, so no appeal","looks to sweep one that's too full and quick for it. straight on the pad on the full, from where it bounces into his helmet. impact outside leg, so no appeal",Unclear
1415751,51st Match,Australia vs India,Australia,2,17.1,18,0,0,1,0,"Arshdeep Singh to Wade, OUT",230193,Matthew Wade,1125976,Arshdeep Singh,False,False,False,False,False,True,1.0,Matthew Wade c Kuldeep Yadav b Arshdeep Singh 1 (2b 0x4 0x6 5m) SR: 50,Matthew Wade,Arshdeep Singh,1.0,2.0,"gone, that's a super catch from Kuldeep at short third. Back of a length outside off, and Wade goes hard at the cut. Slices it much finer than intended, but it's dying as it reaches Kuldeep, who has to dive forward and to his right. Does so, and seems to get his hands under the ball, but the umpires are having a look. Yup, his hands seem to be underneath the ball, though the slomo replays are a touch blurry and indistinct","gone, that's a super catch from kuldeep at short third. back of a length outside off, and wade goes hard at the cut. slices it much finer than intended, but it's dying as it reaches kuldeep, who has to dive forward and to his right. does so, and seems to get his hands under the ball, but the umpires are having a look. yup, his hands seem to be underneath the ball, though the slomo replays are a touch blurry and indistinct",Unclear
1415752,52nd Match,Afghanistan vs Bangladesh,Afghanistan,1,15.5,16,0,0,1,0,"Mustafizur to Azmatullah, OUT",819429,Azmatullah Omarzai,330902,Mustafizur Rahman,False,False,False,False,False,True,1.0,Azmatullah Omarzai c †Litton Das b Mustafizur Rahman 10 (12b 0x4 0x6 20m) SR: 83.33,Azmatullah Omarzai,Mustafizur Rahman,10.0,12.0,Toe-ended to the keeper! Mustafizur goes short and across Omarzai who looks to cut. The keeper and bowler go up in appeal but the umpire is unmoved. They review immediately and there's a spike as the ball passes the bat. The Fizz strikes!,toe-ended to the keeper! mustafizur goes short and across omarzai who looks to cut. the keeper and bowler go up in appeal but the umpire is unmoved. they review immediately and there's a spike as the ball passes the bat. the fizz strikes!,Unclear
