match_id,over,over_runs,wickets,run_rate,rr_delta,wkt_delta,momentum_shift
1119538,44.0,9,0,9.0,-7.0,0.0,1
1119538,45.0,5,2,5.0,-4.0,2.0,1
1119538,46.0,9,1,9.0,4.0,-1.0,1
1119538,47.0,0,1,0.0,-9.0,0.0,1
1119539,0.0,6,0,6.0,0.0,0.0,0
1119539,1.0,15,0,15.0,9.0,0.0,1
1119539,2.0,6,0,6.0,-9.0,0.0,1
1119539,3.0,5,1,5.0,-1.0,1.0,0
1119539,4.0,5,0,5.0,0.0,-1.0,0
1119539,5.0,6,0,6.0,1.0,0.0,0
1119539,6.0,9,0,9.0,3.0,0.0,1
1119539,7.0,13,0,13.0,4.0,0.0,1
1119539,8.0,10,0,10.0,-3.0,0.0,1
1119539,9.0,8,0,8.0,-2.0,0.0,0
1119539,10.0,4,0,4.0,-4.0,0.0,1
1119539,11.0,7,0,7.0,3.0,0.0,1
1119539,12.0,3,1,3.0,-4.0,1.0,1
1119539,13.0,3,0,3.0,0.0,-1.0,0
1119539,14.0,6,1,6.0,3.0,1.0,1
1119539,15.0,5,0,5.0,-1.0,-1.0,0
1119539,16.0,11,0,11.0,6.0,0.0,1
1119539,17.0,5,0,5.0,-6.0,0.0,1
1119539,18.0,3,0,3.0,-2.0,0.0,0
1119539,19.0,13,0,13.0,10.0,0.0,1
1119539,20.0,11,1,11.0,-2.0,1.0,0
1119539,21.0,10,0,10.0,-1.0,-1.0,0
1119539,22.0,5,0,5.0,-5.0,0.0,1
1119539,23.0,4,1,4.0,-1.0,1.0,0
1119539,24.0,5,0,5.0,1.0,-1.0,0
1119539,25.0,10,0,10.0,5.0,0.0,1
1119539,26.0,2,1,2.0,-8.0,1.0,1
1119539,27.0,5,1,5.0,3.0,0.0,1
1119539,28.0,2,0,2.0,-3.0,-1.0,1
1119539,29.0,3,0,3.0,1.0,0.0,0
1119539,30.0,8,0,8.0,5.0,0.0,1
1119539,31.0,3,0,3.0,-5.0,0.0,1
1119539,32.0,4,0,4.0,1.0,0.0,0
1119539,33.0,12,0,12.0,8.0,0.0,1
1119539,34.0,5,1,5.0,-7.0,1.0,1
1119539,35.0,4,1,4.0,-1.0,0.0,0
1119539,36.0,3,1,3.0,-1.0,0.0,0
1119540,0.0,5,0,5.0,0.0,0.0,0
1119540,1.0,12,0,12.0,7.0,0.0,1
1119540,2.0,4,0,4.0,-8.0,0.0,1
1119540,3.0,14,0,14.0,10.0,0.0,1
1119540,4.0,3,0,3.0,-11.0,0.0,1
1119540,5.0,8,0,8.0,5.0,0.0,1
1119540,6.0,15,0,15.0,7.0,0.0,1
1119540,7.0,6,0,6.0,-9.0,0.0,1
1119540,8.0,8,0,8.0,2.0,0.0,0
1119540,9.0,1,0,1.0,-7.0,0.0,1
1119540,10.0,11,0,11.0,10.0,0.0,1
1119540,11.0,3,0,3.0,-8.0,0.0,1
1119540,12.0,7,0,7.0,4.0,0.0,1
1119540,13.0,6,0,6.0,-1.0,0.0,0
1119540,14.0,9,0,9.0,3.0,0.0,1
1119540,15.0,10,0,10.0,1.0,0.0,0
1119540,16.0,5,0,5.0,-5.0,0.0,1
1119540,17.0,7,0,7.0,2.0,0.0,0
1119540,18.0,9,0,9.0,2.0,0.0,0
1119540,19.0,3,0,3.0,-6.0,0.0,1
1119540,20.0,10,0,10.0,7.0,0.0,1
1119540,21.0,3,0,3.0,-7.0,0.0,1
1119540,22.0,7,0,7.0,4.0,0.0,1
1119540,23.0,10,1,10.0,3.0,1.0,1
1119540,24.0,7,0,7.0,-3.0,-1.0,1
1119540,25.0,2,1,2.0,-5.0,1.0,1
1119540,26.0,6,0,6.0,4.0,-1.0,1
1119540,27.0,4,0,4.0,-2.0,0.0,0
1119540,28.0,2,0,2.0,-2.0,0.0,0
1119540,29.0,1,0,1.0,-1.0,0.0,0
1119540,30.0,8,0,8.0,7.0,0.0,1
1119540,31.0,7,0,7.0,-1.0,0.0,0
1119540,32.0,8,0,8.0,1.0,0.0,0
1119540,33.0,5,0,5.0,-3.0,0.0,1
1119540,34.0,3,1,3.0,-2.0,1.0,0
1119540,35.0,3,0,3.0,0.0,-1.0,0
1119540,36.0,12,1,12.0,9.0,1.0,1
1119540,37.0,5,0,5.0,-7.0,-1.0,1
1119540,38.0,5,0,5.0,0.0,0.0,0
1119540,39.0,6,0,6.0,1.0,0.0,0
1119540,40.0,14,0,14.0,8.0,0.0,1
1119540,41.0,6,0,6.0,-8.0,0.0,1
1119540,42.0,14,0,14.0,8.0,0.0,1
1119540,43.0,2,0,2.0,-12.0,0.0,1
1119540,44.0,18,0,18.0,16.0,0.0,1
1119541,0.0,2,1,2.0,0.0,0.0,0
1119541,1.0,1,0,1.0,-1.0,-1.0,0
1119541,2.0,5,0,5.0,4.0,0.0,1
1119541,3.0,7,0,7.0,2.0,0.0,0
1119541,4.0,4,0,4.0,-3.0,0.0,1
1119541,5.0,4,2,4.0,0.0,2.0,1
1119541,6.0,4,0,4.0,0.0,-2.0,0
1119541,7.0,0,1,0.0,-4.0,1.0,1
1119541,8.0,1,0,1.0,1.0,-1.0,0
1119541,9.0,6,0,6.0,5.0,0.0,1
1119541,10.0,7,0,7.0,1.0,0.0,0
1119541,11.0,6,0,6.0,-1.0,0.0,0
1119541,12.0,3,0,3.0,-3.0,0.0,1
1119541,13.0,3,1,3.0,0.0,1.0,0
1119541,14.0,2,0,2.0,-1.0,-1.0,0
1119541,15.0,11,0,11.0,9.0,0.0,1
1119541,16.0,2,0,2.0,-9.0,0.0,1
1119541,17.0,1,0,1.0,-1.0,0.0,0
1119541,18.0,3,0,3.0,2.0,0.0,0
1119541,19.0,4,0,4.0,1.0,0.0,0
1119541,20.0,2,0,2.0,-2.0,0.0,0
1119541,21.0,3,0,3.0,1.0,0.0,0
1119541,22.0,5,0,5.0,2.0,0.0,0
1119541,23.0,2,1,2.0,-3.0,1.0,1
1119541,24.0,5,0,5.0,3.0,-1.0,1
1119541,25.0,3,0,3.0,-2.0,0.0,0
1119541,26.0,1,0,1.0,-2.0,0.0,0
1119541,27.0,4,0,4.0,3.0,0.0,1
1119541,28.0,12,0,12.0,8.0,0.0,1
1119541,29.0,1,2,1.0,-11.0,2.0,1
1119541,30.0,1,0,1.0,0.0,-2.0,0
1119541,31.0,6,0,6.0,5.0,0.0,1
1119541,32.0,2,0,2.0,-4.0,0.0,1
1119541,33.0,9,0,9.0,7.0,0.0,1
1119541,34.0,5,0,5.0,-4.0,0.0,1
1119541,35.0,8,0,8.0,3.0,0.0,1
1119541,36.0,5,0,5.0,-3.0,0.0,1
1119541,37.0,8,0,8.0,3.0,0.0,1
1119541,38.0,3,0,3.0,-5.0,0.0,1
1119541,39.0,6,0,6.0,3.0,0.0,1
1119541,40.0,6,0,6.0,0.0,0.0,0
1119541,41.0,8,0,8.0,2.0,0.0,0
1119541,42.0,6,0,6.0,-2.0,0.0,0
1119541,43.0,7,0,7.0,1.0,0.0,0
1119541,44.0,0,0,0.0,-7.0,0.0,1
1119541,45.0,7,1,7.0,7.0,1.0,1
1119541,46.0,0,0,0.0,-7.0,-1.0,1
1119541,47.0,3,0,3.0,3.0,0.0,1
1119541,48.0,4,0,4.0,1.0,0.0,0
1119546,0.0,3,0,3.0,0.0,0.0,0
1119546,1.0,13,0,13.0,10.0,0.0,1
1119546,2.0,3,0,3.0,-10.0,0.0,1
1119546,3.0,5,0,5.0,2.0,0.0,0
1119546,4.0,13,0,13.0,8.0,0.0,1
1119546,5.0,8,0,8.0,-5.0,0.0,1
1119546,6.0,8,0,8.0,0.0,0.0,0
1119546,7.0,6,1,6.0,-2.0,1.0,0
1119546,8.0,13,0,13.0,7.0,-1.0,1
1119546,9.0,2,0,2.0,-11.0,0.0,1
1119546,10.0,9,0,9.0,7.0,0.0,1
1119546,11.0,4,0,4.0,-5.0,0.0,1
1119546,12.0,6,0,6.0,2.0,0.0,0
1119546,13.0,5,0,5.0,-1.0,0.0,0
1119546,14.0,6,0,6.0,1.0,0.0,0
1119546,15.0,6,0,6.0,0.0,0.0,0
1119546,16.0,4,0,4.0,-2.0,0.0,0
1119546,17.0,8,0,8.0,4.0,0.0,1
1119546,18.0,3,0,3.0,-5.0,0.0,1
1119546,19.0,3,0,3.0,0.0,0.0,0
1119546,20.0,5,0,5.0,2.0,0.0,0
1119546,21.0,7,0,7.0,2.0,0.0,0
1119546,22.0,12,0,12.0,5.0,0.0,1
1119546,23.0,2,0,2.0,-10.0,0.0,1
1119546,24.0,15,0,15.0,13.0,0.0,1
1119546,25.0,6,0,6.0,-9.0,0.0,1
1119546,26.0,8,0,8.0,2.0,0.0,0
1119546,27.0,16,0,16.0,8.0,0.0,1
1119546,28.0,6,0,6.0,-10.0,0.0,1
1119546,29.0,2,0,2.0,-4.0,0.0,1
1119546,30.0,8,0,8.0,6.0,0.0,1
1119546,31.0,9,0,9.0,1.0,0.0,0
1119546,32.0,2,1,2.0,-7.0,1.0,1
1119546,33.0,2,0,2.0,0.0,-1.0,0
1119546,34.0,9,0,9.0,7.0,0.0,1
1119546,35.0,2,0,2.0,-7.0,0.0,1
1119546,36.0,7,0,7.0,5.0,0.0,1
1119546,37.0,3,0,3.0,-4.0,0.0,1
1119546,38.0,9,0,9.0,6.0,0.0,1
1119546,39.0,9,0,9.0,0.0,0.0,0
1119546,40.0,2,0,2.0,-7.0,0.0,1
1119547,0.0,2,0,2.0,0.0,0.0,0
1119547,1.0,9,0,9.0,7.0,0.0,1
1119547,2.0,5,0,5.0,-4.0,0.0,1
1119547,3.0,2,0,2.0,-3.0,0.0,1
1119547,4.0,10,0,10.0,8.0,0.0,1
1119547,5.0,6,0,6.0,-4.0,0.0,1
1119547,6.0,11,0,11.0,5.0,0.0,1
1119547,7.0,4,0,4.0,-7.0,0.0,1
1119547,8.0,3,1,3.0,-1.0,1.0,0
1119547,9.0,5,1,5.0,2.0,0.0,0
1119547,10.0,4,1,4.0,-1.0,0.0,0
1119547,11.0,4,0,4.0,0.0,-1.0,0
1119547,12.0,5,0,5.0,1.0,0.0,0
1119547,13.0,12,0,12.0,7.0,0.0,1
1119547,14.0,5,0,5.0,-7.0,0.0,1
1119547,15.0,3,0,3.0,-2.0,0.0,0
1119547,16.0,9,0,9.0,6.0,0.0,1
1119547,17.0,5,0,5.0,-4.0,0.0,1
1119547,18.0,1,0,1.0,-4.0,0.0,1
1119547,19.0,4,0,4.0,3.0,0.0,1
1119547,20.0,3,0,3.0,-1.0,0.0,0
1119547,21.0,5,0,5.0,2.0,0.0,0
1119547,22.0,2,0,2.0,-3.0,0.0,1
1119547,23.0,7,0,7.0,5.0,0.0,1
1119547,24.0,6,0,6.0,-1.0,0.0,0
1119547,25.0,5,0,5.0,-1.0,0.0,0
1119547,26.0,3,1,3.0,-2.0,1.0,0
1119547,27.0,5,0,5.0,2.0,-1.0,0
1119547,28.0,1,0,1.0,-4.0,0.0,1
1119547,29.0,2,0,2.0,1.0,0.0,0
1119547,30.0,6,0,6.0,4.0,0.0,1
1119547,31.0,3,1,3.0,-3.0,1.0,1
1119547,32.0,5,0,5.0,2.0,-1.0,0
1119547,33.0,2,0,2.0,-3.0,0.0,1
1119547,34.0,10,0,10.0,8.0,0.0,1
1119547,35.0,1,0,1.0,-9.0,0.0,1
1119547,36.0,7,0,7.0,6.0,0.0,1
1119547,37.0,5,0,5.0,-2.0,0.0,0
1119547,38.0,4,1,4.0,-1.0,1.0,0
1119547,39.0,3,1,3.0,-1.0,0.0,0
1119547,40.0,3,0,3.0,0.0,-1.0,0
1119547,41.0,5,0,5.0,2.0,0.0,0
1119547,42.0,6,0,6.0,1.0,0.0,0
1119547,43.0,2,0,2.0,-4.0,0.0,1
1119547,44.0,3,0,3.0,1.0,0.0,0
1119547,45.0,2,0,2.0,-1.0,0.0,0
1119547,46.0,7,2,7.0,5.0,2.0,1
1119547,47.0,5,0,5.0,-2.0,-2.0,0
1119547,48.0,0,0,0.0,-5.0,0.0,1
1119547,49.0,9,1,9.0,9.0,1.0,1
1119548,0.0,5,0,5.0,0.0,0.0,0
1119548,1.0,2,0,2.0,-3.0,0.0,1
1119548,2.0,16,0,16.0,14.0,0.0,1
1119548,3.0,15,0,15.0,-1.0,0.0,0
1119548,4.0,5,1,5.0,-10.0,1.0,1
1119548,5.0,6,0,6.0,1.0,-1.0,0
1119548,6.0,8,0,8.0,2.0,0.0,0
1119548,7.0,10,0,10.0,2.0,0.0,0
1119548,8.0,7,0,7.0,-3.0,0.0,1
1119548,9.0,4,1,4.0,-3.0,1.0,1
1119548,10.0,6,0,6.0,2.0,-1.0,0
1119548,11.0,1,0,1.0,-5.0,0.0,1
1119548,12.0,6,0,6.0,5.0,0.0,1
1119548,13.0,5,0,5.0,-1.0,0.0,0
1119548,14.0,7,0,7.0,2.0,0.0,0
1119548,15.0,5,0,5.0,-2.0,0.0,0
1119548,16.0,4,0,4.0,-1.0,0.0,0
1119548,17.0,1,0,1.0,-3.0,0.0,1
1119548,18.0,6,0,6.0,5.0,0.0,1
1119548,19.0,2,0,2.0,-4.0,0.0,1
1119548,20.0,10,0,10.0,8.0,0.0,1
1119548,21.0,3,0,3.0,-7.0,0.0,1
1119548,22.0,4,0,4.0,1.0,0.0,0
1119548,23.0,5,0,5.0,1.0,0.0,0
1119548,24.0,9,0,9.0,4.0,0.0,1
1119548,25.0,7,0,7.0,-2.0,0.0,0
1119548,26.0,6,0,6.0,-1.0,0.0,0
1119548,27.0,7,0,7.0,1.0,0.0,0
1119548,28.0,3,0,3.0,-4.0,0.0,1
1119548,29.0,6,0,6.0,3.0,0.0,1
1119548,30.0,3,0,3.0,-3.0,0.0,1
1119548,31.0,4,0,4.0,1.0,0.0,0
1119548,32.0,5,0,5.0,1.0,0.0,0
1119548,33.0,3,0,3.0,-2.0,0.0,0
1119548,34.0,15,0,15.0,12.0,0.0,1
1119548,35.0,2,0,2.0,-13.0,0.0,1
1119548,36.0,6,0,6.0,4.0,0.0,1
1119548,37.0,10,0,10.0,4.0,0.0,1
1119548,38.0,4,0,4.0,-6.0,0.0,1
1119548,39.0,3,0,3.0,-1.0,0.0,0
1119548,40.0,3,0,3.0,0.0,0.0,0
1119548,41.0,5,0,5.0,2.0,0.0,0
1119548,42.0,6,0,6.0,1.0,0.0,0
1119548,43.0,3,0,3.0,-3.0,0.0,1
1119548,44.0,7,0,7.0,4.0,0.0,1
1120090,0.0,8,0,8.0,0.0,0.0,0
1120090,1.0,1,0,1.0,-7.0,0.0,1
1120090,2.0,8,0,8.0,7.0,0.0,1
1120090,3.0,7,0,7.0,-1.0,0.0,0
1120090,4.0,4,0,4.0,-3.0,0.0,1
1120090,5.0,10,0,10.0,6.0,0.0,1
1120090,6.0,1,0,1.0,-9.0,0.0,1
1120090,7.0,3,0,3.0,2.0,0.0,0
1120090,8.0,5,0,5.0,2.0,0.0,0
1120090,9.0,5,1,5.0,0.0,1.0,0
1120090,10.0,3,0,3.0,-2.0,-1.0,0
1120090,11.0,5,0,5.0,2.0,0.0,0
1120090,12.0,4,1,4.0,-1.0,1.0,0
1120090,13.0,2,0,2.0,-2.0,-1.0,0
1120090,14.0,10,0,10.0,8.0,0.0,1
1120090,15.0,2,0,2.0,-8.0,0.0,1
1120090,16.0,2,0,2.0,0.0,0.0,0
1120090,17.0,3,1,3.0,1.0,1.0,0
1120090,18.0,6,0,6.0,3.0,-1.0,1
1120090,19.0,5,0,5.0,-1.0,0.0,0
1120090,20.0,3,0,3.0,-2.0,0.0,0
1120090,21.0,7,0,7.0,4.0,0.0,1
1120090,22.0,5,0,5.0,-2.0,0.0,0
1120090,23.0,5,0,5.0,0.0,0.0,0
1120090,24.0,3,0,3.0,-2.0,0.0,0
1120090,25.0,7,0,7.0,4.0,0.0,1
1120090,26.0,4,0,4.0,-3.0,0.0,1
1120090,27.0,4,0,4.0,0.0,0.0,0
1120090,28.0,8,0,8.0,4.0,0.0,1
1120090,29.0,8,0,8.0,0.0,0.0,0
1120090,30.0,4,0,4.0,-4.0,0.0,1
1120090,31.0,8,0,8.0,4.0,0.0,1
1120090,32.0,5,0,5.0,-3.0,0.0,1
1120090,33.0,6,0,6.0,1.0,0.0,0
1120090,34.0,6,0,6.0,0.0,0.0,0
1120090,35.0,8,0,8.0,2.0,0.0,0
1120090,36.0,5,0,5.0,-3.0,0.0,1
1120090,37.0,7,0,7.0,2.0,0.0,0
1120090,38.0,7,0,7.0,0.0,0.0,0
1120090,39.0,8,0,8.0,1.0,0.0,0
1120090,40.0,6,0,6.0,-2.0,0.0,0
1120090,41.0,6,0,6.0,0.0,0.0,0
1120090,42.0,8,0,8.0,2.0,0.0,0
1120090,43.0,11,0,11.0,3.0,0.0,1
1120090,44.0,8,0,8.0,-3.0,0.0,1
1120090,45.0,17,0,17.0,9.0,0.0,1
1120090,46.0,7,0,7.0,-10.0,0.0,1
1120090,47.0,4,0,4.0,-3.0,0.0,1
1120090,48.0,5,1,5.0,1.0,1.0,0
1120091,0.0,0,0,0.0,0.0,0.0,0
1120091,1.0,8,0,8.0,8.0,0.0,1
1120091,2.0,4,0,4.0,-4.0,0.0,1
1120091,3.0,5,0,5.0,1.0,0.0,0
1120091,4.0,11,1,11.0,6.0,1.0,1
1120091,5.0,9,0,9.0,-2.0,-1.0,0
1120091,6.0,11,0,11.0,2.0,0.0,0
1120091,7.0,7,0,7.0,-4.0,0.0,1
1120091,8.0,4,0,4.0,-3.0,0.0,1
1120091,9.0,5,0,5.0,1.0,0.0,0
1120091,10.0,2,0,2.0,-3.0,0.0,1
1120091,11.0,3,0,3.0,1.0,0.0,0
1120091,12.0,3,0,3.0,0.0,0.0,0
1120091,13.0,11,1,11.0,8.0,1.0,1
1120091,14.0,1,0,1.0,-10.0,-1.0,1
1120091,15.0,2,0,2.0,1.0,0.0,0
1120091,16.0,4,0,4.0,2.0,0.0,0
1120091,17.0,2,0,2.0,-2.0,0.0,0
1120091,18.0,4,0,4.0,2.0,0.0,0
1120091,19.0,4,0,4.0,0.0,0.0,0
1120091,20.0,4,0,4.0,0.0,0.0,0
1120091,21.0,2,0,2.0,-2.0,0.0,0
1120091,22.0,8,0,8.0,6.0,0.0,1
1120091,23.0,9,0,9.0,1.0,0.0,0
1120091,24.0,3,0,3.0,-6.0,0.0,1
1120091,25.0,8,0,8.0,5.0,0.0,1
1120091,26.0,3,0,3.0,-5.0,0.0,1
1120091,27.0,3,0,3.0,0.0,0.0,0
1120091,28.0,5,0,5.0,2.0,0.0,0
1120091,29.0,0,1,0.0,-5.0,1.0,1
1120091,30.0,2,0,2.0,2.0,-1.0,0
1120091,31.0,6,0,6.0,4.0,0.0,1
1120091,32.0,8,0,8.0,2.0,0.0,0
1120091,33.0,5,0,5.0,-3.0,0.0,1
1120091,34.0,2,0,2.0,-3.0,0.0,1
1120091,35.0,4,0,4.0,2.0,0.0,0
1120091,36.0,6,0,6.0,2.0,0.0,0
1120091,37.0,13,0,13.0,7.0,0.0,1
1120091,38.0,3,0,3.0,-10.0,0.0,1
1120091,39.0,10,0,10.0,7.0,0.0,1
1120091,40.0,3,1,3.0,-7.0,1.0,1
1120091,41.0,4,0,4.0,1.0,-1.0,0
1120091,42.0,4,0,4.0,0.0,0.0,0
1120091,43.0,9,0,9.0,5.0,0.0,1
1120091,44.0,1,0,1.0,-8.0,0.0,1
1120091,45.0,7,0,7.0,6.0,0.0,1
1120092,0.0,19,0,19.0,0.0,0.0,0
1120092,1.0,5,0,5.0,-14.0,0.0,1
1120092,2.0,8,0,8.0,3.0,0.0,1
1120092,3.0,1,0,1.0,-7.0,0.0,1
1120092,4.0,11,0,11.0,10.0,0.0,1
1120092,5.0,2,1,2.0,-9.0,1.0,1
1120092,6.0,5,0,5.0,3.0,-1.0,1
1120092,7.0,11,0,11.0,6.0,0.0,1
1120092,8.0,8,0,8.0,-3.0,0.0,1
1120092,9.0,4,0,4.0,-4.0,0.0,1
1120092,10.0,6,0,6.0,2.0,0.0,0
1120092,11.0,2,0,2.0,-4.0,0.0,1
1120092,12.0,10,0,10.0,8.0,0.0,1
1120092,13.0,6,0,6.0,-4.0,0.0,1
1120092,14.0,2,0,2.0,-4.0,0.0,1
1120092,15.0,10,0,10.0,8.0,0.0,1
1120092,16.0,3,0,3.0,-7.0,0.0,1
1120092,17.0,2,0,2.0,-1.0,0.0,0
1120092,18.0,5,0,5.0,3.0,0.0,1
1120092,19.0,6,0,6.0,1.0,0.0,0
1120092,20.0,5,0,5.0,-1.0,0.0,0
1120092,21.0,9,0,9.0,4.0,0.0,1
1120092,22.0,3,0,3.0,-6.0,0.0,1
1120092,23.0,9,0,9.0,6.0,0.0,1
1120092,24.0,2,1,2.0,-7.0,1.0,1
1120092,25.0,2,0,2.0,0.0,-1.0,0
1120092,26.0,7,0,7.0,5.0,0.0,1
1120092,27.0,3,0,3.0,-4.0,0.0,1
1120092,28.0,3,1,3.0,0.0,1.0,0
1120092,29.0,6,0,6.0,3.0,-1.0,1
1120092,30.0,2,0,2.0,-4.0,0.0,1
1120092,31.0,8,0,8.0,6.0,0.0,1
1120092,32.0,9,0,9.0,1.0,0.0,0
1120092,33.0,11,0,11.0,2.0,0.0,0
1120092,34.0,9,0,9.0,-2.0,0.0,0
1120092,35.0,7,0,7.0,-2.0,0.0,0
1120092,36.0,5,0,5.0,-2.0,0.0,0
1120092,37.0,11,0,11.0,6.0,0.0,1
1120092,38.0,2,0,2.0,-9.0,0.0,1
1120092,39.0,8,0,8.0,6.0,0.0,1
1120092,40.0,1,1,1.0,-7.0,1.0,1
1120092,41.0,12,0,12.0,11.0,-1.0,1
1120092,42.0,12,0,12.0,0.0,0.0,0
1120092,43.0,11,0,11.0,-1.0,0.0,0
1120092,44.0,5,0,5.0,-6.0,0.0,1
1120092,45.0,15,0,15.0,10.0,0.0,1
1120092,46.0,5,1,5.0,-10.0,1.0,1
1120092,47.0,5,1,5.0,0.0,0.0,0
1120092,48.0,10,0,10.0,5.0,-1.0,1
1120092,49.0,8,1,8.0,-2.0,1.0,0
1120286,0.0,5,0,5.0,0.0,0.0,0
1120286,1.0,8,0,8.0,3.0,0.0,1
1120286,2.0,11,0,11.0,3.0,0.0,1
1120286,3.0,7,1,7.0,-4.0,1.0,1
1120286,4.0,3,0,3.0,-4.0,-1.0,1
1120286,5.0,0,1,0.0,-3.0,1.0,1
1120286,6.0,1,0,1.0,1.0,-1.0,0
1120286,7.0,9,0,9.0,8.0,0.0,1
1120286,8.0,2,0,2.0,-7.0,0.0,1
1120286,9.0,2,0,2.0,0.0,0.0,0
1120286,10.0,2,0,2.0,0.0,0.0,0
1120286,11.0,5,0,5.0,3.0,0.0,1
1120286,12.0,0,1,0.0,-5.0,1.0,1
1120286,13.0,3,0,3.0,3.0,-1.0,1
1120286,14.0,7,0,7.0,4.0,0.0,1
1120286,15.0,2,2,2.0,-5.0,2.0,1
1120286,16.0,2,0,2.0,0.0,-2.0,0
1120286,17.0,6,0,6.0,4.0,0.0,1
1120286,18.0,4,0,4.0,-2.0,0.0,0
1120286,19.0,4,0,4.0,0.0,0.0,0
1120286,20.0,3,0,3.0,-1.0,0.0,0
1120286,21.0,3,0,3.0,0.0,0.0,0
1120286,22.0,4,0,4.0,1.0,0.0,0
1120286,23.0,3,0,3.0,-1.0,0.0,0
1120286,24.0,8,0,8.0,5.0,0.0,1
1120286,25.0,4,1,4.0,-4.0,1.0,1
1120286,26.0,0,0,0.0,-4.0,-1.0,1
1120286,27.0,6,0,6.0,6.0,0.0,1
1120286,28.0,5,0,5.0,-1.0,0.0,0
1120286,29.0,5,0,5.0,0.0,0.0,0
1120286,30.0,5,0,5.0,0.0,0.0,0
1120286,31.0,3,0,3.0,-2.0,0.0,0
1120286,32.0,3,1,3.0,0.0,1.0,0
1120286,33.0,6,0,6.0,3.0,-1.0,1
1120286,34.0,2,0,2.0,-4.0,0.0,1
1120286,35.0,4,0,4.0,2.0,0.0,0
1120286,36.0,7,0,7.0,3.0,0.0,1
1120286,37.0,5,0,5.0,-2.0,0.0,0
1120286,38.0,7,0,7.0,2.0,0.0,0
1120286,39.0,2,0,2.0,-5.0,0.0,1
1120286,40.0,3,0,3.0,1.0,0.0,0
1120286,41.0,4,0,4.0,1.0,0.0,0
1120286,42.0,1,0,1.0,-3.0,0.0,1
1120286,43.0,4,0,4.0,3.0,0.0,1
1120286,44.0,2,0,2.0,-2.0,0.0,0
1120286,45.0,5,0,5.0,3.0,0.0,1
1120286,46.0,11,0,11.0,6.0,0.0,1
1120286,47.0,2,1,2.0,-9.0,1.0,1
1120286,48.0,2,0,2.0,0.0,-1.0,0
1120286,49.0,7,0,7.0,5.0,0.0,1
1120287,0.0,7,0,7.0,0.0,0.0,0
1120287,1.0,2,0,2.0,-5.0,0.0,1
1120287,2.0,1,1,1.0,-1.0,1.0,0
1120287,3.0,8,0,8.0,7.0,-1.0,1
1120287,4.0,2,0,2.0,-6.0,0.0,1
1120287,5.0,0,0,0.0,-2.0,0.0,0
1120287,6.0,1,0,1.0,1.0,0.0,0
1120287,7.0,6,0,6.0,5.0,0.0,1
1120287,8.0,0,0,0.0,-6.0,0.0,1
1120287,9.0,3,0,3.0,3.0,0.0,1
1120287,10.0,0,1,0.0,-3.0,1.0,1
1120287,11.0,2,0,2.0,2.0,-1.0,0
1120287,12.0,5,0,5.0,3.0,0.0,1
1120287,13.0,2,0,2.0,-3.0,0.0,1
1120287,14.0,3,0,3.0,1.0,0.0,0
1120287,15.0,1,0,1.0,-2.0,0.0,0
1120287,16.0,4,0,4.0,3.0,0.0,1
1120287,17.0,2,0,2.0,-2.0,0.0,0
1120287,18.0,3,0,3.0,1.0,0.0,0
1120287,19.0,3,0,3.0,0.0,0.0,0
1120287,20.0,9,0,9.0,6.0,0.0,1
1120287,21.0,5,0,5.0,-4.0,0.0,1
1120287,22.0,3,1,3.0,-2.0,1.0,0
1120287,23.0,2,0,2.0,-1.0,-1.0,0
1120287,24.0,5,1,5.0,3.0,1.0,1
1120287,25.0,4,0,4.0,-1.0,-1.0,0
1120287,26.0,8,1,8.0,4.0,1.0,1
1120287,27.0,2,1,2.0,-6.0,0.0,1
1120287,28.0,1,1,1.0,-1.0,0.0,0
1120287,29.0,1,0,1.0,0.0,-1.0,0
1120287,30.0,7,0,7.0,6.0,0.0,1
1120287,31.0,2,0,2.0,-5.0,0.0,1
1120287,32.0,9,0,9.0,7.0,0.0,1
1120287,33.0,2,0,2.0,-7.0,0.0,1
1120287,34.0,3,0,3.0,1.0,0.0,0
1120287,35.0,2,0,2.0,-1.0,0.0,0
1120287,36.0,0,0,0.0,-2.0,0.0,0
1120287,37.0,6,0,6.0,6.0,0.0,1
1120287,38.0,2,0,2.0,-4.0,0.0,1
1120287,39.0,9,0,9.0,7.0,0.0,1
1120287,40.0,12,0,12.0,3.0,0.0,1
1120287,41.0,4,0,4.0,-8.0,0.0,1
1120287,42.0,9,0,9.0,5.0,0.0,1
1120287,43.0,4,0,4.0,-5.0,0.0,1
1120287,44.0,3,1,3.0,-1.0,1.0,0
1120287,45.0,5,1,5.0,2.0,0.0,0
1120287,46.0,3,0,3.0,-2.0,-1.0,0
1120287,47.0,10,1,10.0,7.0,1.0,1
1120288,0.0,1,0,1.0,0.0,0.0,0
1120288,1.0,3,0,3.0,2.0,0.0,0
1120288,2.0,9,0,9.0,6.0,0.0,1
1120288,3.0,2,0,2.0,-7.0,0.0,1
1120288,4.0,6,0,6.0,4.0,0.0,1
1120288,5.0,6,0,6.0,0.0,0.0,0
1120288,6.0,5,0,5.0,-1.0,0.0,0
1120288,7.0,11,0,11.0,6.0,0.0,1
1120288,8.0,2,0,2.0,-9.0,0.0,1
1120288,9.0,8,0,8.0,6.0,0.0,1
1120288,10.0,4,0,4.0,-4.0,0.0,1
